421,0,bmp280,bmp280 succeful init
461,3,bmp280,20.270000 100403.250000
501,3,bmp280,20.270000 100401.375000
531,3,bmp280,20.279999 100402.906250
571,3,bmp280,20.289999 100401.031250
611,3,bmp280,20.299999 100403.320312
651,3,bmp280,20.309999 100402.242188
681,3,bmp280,20.330000 100401.867188
721,3,bmp280,20.340000 100404.156250
961,0,mpu9250,Init succeful
961,4,mpu9250,359.944 -0.047 0.452
991,3,bmp280,20.439999 100403.640625
991,4,mpu9250,359.283 -0.549 4.958
1021,3,bmp280,20.459999 100403.289062
1031,4,mpu9250,358.404 -1.130 9.396
1061,4,mpu9250,357.284 -1.775 13.738
1061,3,bmp280,20.469999 100404.812500
1081,4,mpu9250,355.942 -2.422 17.976
1101,3,bmp280,20.480000 100404.500000
1111,4,mpu9250,354.394 -3.056 22.103
1141,4,mpu9250,352.650 -3.653 26.101
1171,4,mpu9250,350.744 -4.180 29.979
1191,4,mpu9250,348.706 -4.623 33.735
1211,3,bmp280,20.520000 100404.562500
1221,4,mpu9250,346.551 -4.953 37.371
1251,4,mpu9250,344.322 -5.178 40.892
1251,3,bmp280,20.529999 100406.093750
1271,4,mpu9250,342.048 -5.305 44.304
1291,3,bmp280,20.539999 100404.953125
1301,4,mpu9250,339.764 -5.315 47.607
1331,3,bmp280,20.549999 100406.476562
1331,4,mpu9250,337.465 -5.231 50.790
1361,4,mpu9250,335.156 -5.052 53.853
1391,4,mpu9250,332.897 -4.773 56.816
1401,3,bmp280,20.570000 100406.921875
1411,4,mpu9250,330.651 -4.427 59.664
1441,4,mpu9250,328.433 -4.020 62.392
1441,3,bmp280,20.570000 100405.046875
1471,4,mpu9250,326.253 -3.553 65.002
1481,3,bmp280,20.580000 100406.546875
1501,4,mpu9250,324.105 -3.060 67.494
1511,3,bmp280,20.590000 100404.703125
1531,4,mpu9250,322.014 -2.526 69.882
1551,4,mpu9250,320.009 -1.950 72.169
1551,3,bmp280,20.600000 100406.226562
1581,4,mpu9250,318.048 -1.364 74.328
1591,3,bmp280,20.600000 100406.984375
1611,4,mpu9250,316.125 -0.758 76.348
1631,3,bmp280,20.609999 100405.906250
1641,4,mpu9250,314.228 -0.163 78.220
1661,3,bmp280,20.619999 100406.609375
1671,4,mpu9250,312.398 0.409 79.971
1701,4,mpu9250,310.651 0.950 81.602
1701,3,bmp280,20.619999 100407.375000
1721,4,mpu9250,308.962 1.423 83.099
1741,3,bmp280,20.629999 100405.531250
1751,4,mpu9250,307.354 1.865 84.450
1781,3,bmp280,20.629999 100406.296875
1781,4,mpu9250,305.796 2.268 85.642
1811,4,mpu9250,304.274 2.581 86.684
1811,3,bmp280,20.639999 100407.062500
1841,4,mpu9250,302.832 2.840 87.567
1861,4,mpu9250,301.476 3.035 88.314
1891,4,mpu9250,300.203 3.168 88.927
1891,3,bmp280,20.650000 100405.976562
1921,4,mpu9250,298.987 3.248 89.438
1931,3,bmp280,20.650000 100406.734375
1941,4,mpu9250,297.844 3.270 89.821
1961,3,bmp280,20.660000 100407.500000
1971,4,mpu9250,296.766 3.265 90.095
2001,4,mpu9250,295.762 3.236 90.345
2001,3,bmp280,20.660000 100408.203125
2031,4,mpu9250,294.886 3.189 90.540
2041,3,bmp280,20.670000 100406.359375
2061,4,mpu9250,294.033 3.119 90.632
2081,3,bmp280,20.670000 100407.125000
2091,4,mpu9250,293.313 2.978 90.676
2111,4,mpu9250,292.621 2.896 90.703
2141,4,mpu9250,291.987 2.804 90.739
2151,3,bmp280,20.680000 100407.890625
2171,4,mpu9250,291.410 2.714 90.755
2191,4,mpu9250,290.903 2.629 90.780
2191,3,bmp280,20.680000 100408.656250
2231,4,mpu9250,290.388 2.564 90.804
2231,3,bmp280,20.680000 100406.046875
2251,4,mpu9250,289.941 2.476 90.756
2281,4,mpu9250,289.544 2.349 90.717
2301,3,bmp280,20.689999 100407.570312
2311,4,mpu9250,289.146 2.258 90.708
2341,4,mpu9250,288.848 2.130 90.727
2341,3,bmp280,20.689999 100407.570312
2371,4,mpu9250,288.490 2.096 90.750
2381,3,bmp280,20.699999 100408.328125
2391,4,mpu9250,288.135 2.074 90.740
2421,3,bmp280,20.699999 100408.328125
2421,4,mpu9250,287.938 2.034 90.634
2451,4,mpu9250,287.719 2.023 90.613
2481,4,mpu9250,287.591 1.980 90.650
2491,3,bmp280,20.699999 100406.437500
2501,4,mpu9250,287.450 1.897 90.685
2531,4,mpu9250,287.328 1.780 90.669
2561,4,mpu9250,287.159 1.712 90.606
2571,3,bmp280,20.709999 100407.195312
2591,4,mpu9250,287.026 1.661 90.583
2601,3,bmp280,20.709999 100407.195312
2611,4,mpu9250,286.914 1.688 90.562
2641,4,mpu9250,286.815 1.692 90.544
2671,4,mpu9250,286.769 1.646 90.538
2691,4,mpu9250,286.605 1.699 90.591
2721,4,mpu9250,286.525 1.702 90.622
2721,3,bmp280,20.709999 100407.953125
2751,4,mpu9250,286.426 1.646 90.537
2771,4,mpu9250,286.346 1.551 90.432
2791,3,bmp280,20.719999 100406.109375
2801,4,mpu9250,286.278 1.532 90.452
2831,4,mpu9250,286.185 1.581 90.547
2831,3,bmp280,20.719999 100406.875000
2851,4,mpu9250,286.142 1.616 90.589
2871,3,bmp280,20.719999 100406.875000
2881,4,mpu9250,286.111 1.606 90.524
2901,4,mpu9250,286.091 1.579 90.445
2931,4,mpu9250,286.012 1.576 90.458
2941,3,bmp280,20.730000 100407.640625
2961,4,mpu9250,285.905 1.572 90.539
2981,3,bmp280,20.730000 100407.640625
2991,4,mpu9250,285.897 1.476 90.538
3011,4,mpu9250,285.838 1.427 90.528
3041,4,mpu9250,285.819 1.428 90.528
3071,4,mpu9250,285.809 1.473 90.550
3091,4,mpu9250,285.778 1.530 90.517
3101,3,bmp280,20.730000 100405.796875
3121,4,mpu9250,285.749 1.557 90.509
3131,3,bmp280,20.730000 100405.796875
3151,4,mpu9250,285.705 1.549 90.514
3181,4,mpu9250,285.682 1.494 90.551
3201,4,mpu9250,285.661 1.457 90.564
3211,3,bmp280,20.730000 100405.796875
3231,4,mpu9250,285.669 1.418 90.526
3241,3,bmp280,20.740000 100406.562500
3261,4,mpu9250,285.697 1.401 90.489
